regstat6;regstat2;regstat14
2225;;1984
1870.3;;3436.3
1481.2;;3996.1
3812.8;;3899.2
1822.5;;220.7
2391.5;;2980.6
2597.5;;1200.4
3001.3;;6482.8
3284.2;;7168.6
2382.8;;1228.9
2001.1;;726.4
3253.3;;4084.1
1372;;5076.6
3623;;2305.1
2826.5;;1436
1784.9;;1246.8
2466.4;;5714.9
2009.9;;2647.4
1579.1;;3583.3
1823.2;;4070.5
1536.9;;3551.3
2959.7;;2171.8
3691.6;;4730.9
3207.6;;2024.2
1745.6;;4421.6
2591.2;;4412.2
3579.6;;1071.4
2857.1;;5597.7
4120.2;;6189.2
1633;;817.1
1866.3;;8930.7
3885.5;;4168.9
2451;;816.6
2558.5;;2578.8
2251.8;;4017.7
1672.7;;752
3977.8;;5665.3
3401.3;;2230.6
1257.5;;1682.7
2893.1;;4436.6
2511.9;;4891.1
3026.6;;5886.2
1697.5;;2712.5
2688.7;;3340.9
1896.2;;2622.9
1564;;4796.2
1748.1;;1027.2
1525.4;;3736.1
2762.5;;963.4
2701.1;;1457.1
1889.2;;1905.3
3840;;1758
1678.7;;959
2039.2;;4027.1
3750.2;;2612.5
3773.4;;8416.8
4421.2;;6608.7
1655.2;;1572.9
1477.8;;3243.2
3797.3;;661.6
2332.5;;2442.8
2098;;5485.2
2441.8;;2689.7
1488.4;;1331.9
2812.3;;4558
3426.6;;4247
2655.7;;3884.3
1248.8;;4606.8
2745.6;;5458.2
2408.7;;4744.2
2420.6;;923
1892.8;;6551
3218.4;;5802.7
3069.4;;1806.6
1599.7;;938.5
1805.5;;3673.5
1576.4;;8212.5
2708.4;;836
2683.3;;3948.3
1825.7;;2464.7
3913.3;;861
1781.6;;2973.2
1824.6;;5685
3572.8;;4562.6
3891.3;;1753
4598.3;;5248.2
1814;;2784.1
1559.7;;965.3
1605.4;;6088.5
4788.8;;3335
2225.6;;1096.8
2405.4;;5287.1
4361.4;;4264.6
2606;;918
4430.4;;4395.9
2738.3;;1606.1
4248.7;;1019.5
2924.6;;1498.2
1696.7;;1828.6
2638.2;;4075.3
1720.9;;3368.9
1441.5;;1110.1
2740.3;;3245.6
1724.5;;1027.8
2739.9;;2475.6
1909.4;;1197.6
1840.3;;1083.8
3261.9;;949.7
2391;;6500.3
2815.2;;4250.1
3429.8;;1215.4
4416.3;;4873.5
2267.8;;5438.5
1605.7;;1525.5
2159.8;;2372.1
2499.6;;2800.8
4445.9;;1209.3
4479.8;;5141.5
2635.1;;4175.6
4266.9;;4249.7
2701.4;;1463.7
4142.5;;5439.1
3494;;4396.3
2554.8;;4701.4
2626.6;;889.7
3000.2;;6440.7
1813.9;;5642
2827.4;;1575.5
1989;;3865.9
1832.1;;858.5
3386.8;;9348.2
2548.4;;848.8
2980.6;;6228.9
3782.7;;1026.6
5391.6;;2454.5
2075.7;;2416
2210.2;;1076.5
3151.8;;3192.3
2541.3;;7375.2
1781.8;;1858
2986.5;;4699.2
4665.2;;2831
2495.3;;3404.8
4161.5;;5840.6
2670.2;;4126
3820.4;;4472.1
3385.8;;2332.2
2716.9;;2603.8
3823.9;;3798.1
2578.9;;3353.3
1016.2;;2789.2
1414.2;;2480
2514.1;;3363.8
2892.2;;3172
1868.6;;1943.8
1810;;1278.8
3188.3;;2408.8
2353.8;;1875.8
2896.3;;1864.5
3606.4;;913.2
5780.8;;1157.7
1585.3;;1366.8
2089.2;;5186.7
2750;;6157
2997.9;;2671.6
2960.2;;2396.8
1764.7;;4137.2
629.1;;5312
3312.9;;1301.5
3823.9;;5218.2
2541.5;;4989.6
4800.2;;5026.3
2633.8;;6308.3
3809.6;;6101.6
3221.2;;3893.3
2817;;3894.1
3735.7;;1578.6
2530.8;;4421.1
1481.3;;9171.4
1977.9;;889.7
2992.5;;876.7
1791.8;;2763.8
3216.6;;2356.2
2413.3;;1077
2623.3;;7558.8
6688.1;;4649.9
1500.4;;1008.5
3632;;1750.9
1915.8;;3375
3004.5;;2694.2
3420.3;;6084
1733.9;;4255.3
3575;;1084.9
4191.9;;841.1
2652.6;;3934.5
3113.3;;4436.8
2668.9;;2381.7
3455.8;;2548
3495.7;;4003.6
2819.1;;3760.8
2607.8;;4102.4
3703.5;;2431.9
2486.6;;2862.1
1423.9;;2958
2908.9;;3281.6
1433.5;;1638.6
2222;;1220.3
1705;;1114.5
3416;;2651.6
1287.7;;2618.3
2375.3;;3054.9
2542.4;;1895.3
1610;;2279.7
6348.3;;2500.8
1848.8;;1982.6
3465.7;;6306.8
3280.8;;4339.8
1793.9;;2683.8
3110.5;;2374.5
3767.2;;4610.6
3797.9;;4934.3
2694.6;;5272.6
4983.2;;940.7
3132.1;;2267.2
3324.9;;4984
4639.3;;1480
2421.4;;5524.6
2427.1;;5994
1343.1;;4201.9
3600.5;;4403.5
2178.9;;1856.2
1269.3;;4199.4
3265;;8482
5330.4;;971.6
1653.1;;1089.4
3081;;3047
3209.7;;7537.7
1695.9;;1084.1
6400.3;;4723.3
3151.9;;798.9
3365.7;;2572.6
1888.8;;1730.1
2722.9;;1258.4
3621.8;;2989
4143.9;;4938.6
2806.8;;6250.2
2245.3;;3747.5
4167.7;;849.7
3126.2;;4749.5
962;;2539.6
3773.9;;4756.6
4713.2;;3811
2376.9;;2371.1
2363.1;;4351.9
1225.5;;4855.1
2606.1;;1535.9
3414;;1184.2
3067.4;;1247.3
1607.5;;2336.1
5190.5;;3656.6
3045.8;;2799
3755.2;;789.9
1412.8;;2690.1
2382.9;;2570
1730;;5758.1
3246.5;;2258.1
2598.4;;3249.3
2432.2;;2651.7
2709.7;;2796.8
4239.6;;2288.1
3595;;3779.5
2577.7;;1926.7
3386.7;;2426
3258.9;;1546.7
894.1;;2503.2
2137.7;;1309.7
4298.9;;2522.2
5509.8;;4773.3
2316.3;;4900.9
2455.2;;891.7
3343.1;;5566.2
3108.6;;4687.2
1528.2;;5227.7
1452.2;;3249.6
2820.9;;1190.8
2499.1;;1642.8
3633.7;;3779.6
4971.6;;4406.8
1742.1;;1515.2
3026.9;;3863
1983.7;;8646.1
1471.2;;2577.3
2480;;1160.5
2622.1;;3028.3
2202.6;;959.9
2489.1;;7127.1
2946.1;;4319.5
2706.5;;1117.3
4147.8;;5553.4
3428.2;;1149.4
2566.8;;1753.5
2193.7;;2889.7
1965.1;;6731.7
3499.1;;3839.2
3148.6;;5048.3
857.5;;978.1
4674.3;;6256.4
2570.1;;2293.9
3638.4;;3939.9
2347;;4457.2
3445.6;;1576.6
2325;;4788.4
2499.2;;1103
3252.9;;3776.1
3329.4;;2569.7
1440;;1008
1433.9;;2594.3
2847.2;;2736.9
2412.2;;2362.1
3566.5;;4368.4
4642.6;;3212.2
1697.2;;1115.5
2872;;3723.8
2578.6;;2520.3
2876.2;;4437
958.8;;3678.3
1614.9;;3830.8
2707;;1603.7
3071.7;;2692.6
6075;;2456.4
2759.9;;1247.7
2221.1;;2659
2061.2;;4525.2
3725.5;;7030.7
2879.9;;423.6
752;;978.6
4704.8;;5259.1
2265.9;;4444.8
3504.3;;3962.8
2937.8;;5572.9
3778.1;;1462.8
2203.5;;7125.1
2257.9;;3997.1
3241.3;;7985.5
1533;;2998.3
3739.9;;4745.7
2300.6;;1240.8
1375.8;;986.5
2428.4;;1870
2841.9;;7887.8
3788.5;;2844.3
4758.2;;1630.9
2711.8;;5142.8
2367.3;;2201.4
892.3;;5296.5
3006.6;;2734.1
1737.9;;4180.8
2585.1;;4250
2637.6;;901.4
2439.2;;4845
5240.2;;1640.3
3586.1;;2626
2102;;1016.4
2476;;3854.3
2805.7;;2577.1
2431.4;;966
4385.4;;3410.1
778.8;;4377.6
4336.5;;1053.4
2717.5;;3329.9
4347;;3759.3
2364.3;;4562.6
2241.7;;4124.7
3100.3;;4403
4655.5;;1891.4
1412.5;;2816
2416.2;;3951.1
2848.5;;3923.2
3918.6;;2723.3
4783.9;;2689.1
2684.3;;3109.2
2232.6;;1849.4
3063.9;;525.1
2605.4;;432.8
3132.2;;6979.6
2501.1;;5486.4
1148.6;;5226.3
1736.5;;4548
2577.9;;1303.2
3431.9;;4105.7
1977.3;;7722
2757.7;;1800.6
5284.7;;2718.2
5701.1;;2724.9
808.3;;1149.4
2939.2;;7349.3
3710.8;;3784.6
2188.4;;909.9
4789.7;;2028.6
2518.9;;2924.9
4063;;2552.5
3260.9;;5461.9
5100.4;;5187.7
2178.2;;2644.3
2666.5;;3700.1
3243.7;;4218.3
2525.3;;1615.3
1629.1;;4848
2435.7;;1225.5
2674.3;;1013.1
1110.1;;596.5
2392.9;;908.2
1803.1;;2348.1
2816.8;;2546.4
2232.5;;3970.6
1516;;2014.8
1397.4;;4181.5
2057.8;;1031.3
415.6;;3513.3
3013.3;;3943.2
2157.1;;2424.7
3014.3;;1967.8
6604.7;;4205.1
2935.4;;2807.4
2956.9;;3009.1
3713.2;;2849
2128.4;;4383.1
1406;;4057.7
4826;;2826.5
4645.4;;2348.7
3723.2;;3101.7
2341.7;;1977.5
2607.1;;3025.5
5180.8;;1904.6
3606.1;;2654.5
2300.5;;785.4
2377.9;;1863.7
2627.6;;3848.5
2399;;3295.9
1463.3;;3950.5
2977.8;;2825
2295.5;;1244.1
1486.1;;1576.2
1337.7;;1083.1
2070.2;;1090.5
1405.4;;7047.8
2607.2;;2840.4
1100.8;;4777.3
3156;;4970.1
6682.3;;7445.4
2510;;1796.3
2870;;2698.5
2185.6;;2533.4
2142.6;;4600.4
3275.1;;8166.9
1378.2;;1163.3
3505.7;;1722
1340.3;;997.3
3380.3;;2568.7
3742.7;;4806.9
2786.6;;2694.6
1975.2;;3842.1
3006;;3224.4
3852.4;;4163.4
1645.3;;5618
5374.3;;1754.2
2320.1;;3804.3
2606.7;;996.5
3994.7;;2794.6
2814.8;;2787
2772.8;;1100.8
1320.8;;2495.4
2038.6;;3033
1419.9;;992.7
2938.6;;2272.1
1423;;2147.4
2229.4;;1017.2
2775.2;;3174
4515.1;;6389.6
2767.7;;2273.7
4623.9;;2523.5
722.2;;3754.6
2924.6;;3259.4
1362.9;;4478.7
3671.8;;2907.6
3362.3;;824.8
1236.7;;4400.8
2935.9;;4111.6
3561.4;;2344.4
3335.6;;4015.1
1914.2;;2801.4
4676.2;;3210.1
1566.9;;1850.2
5210.7;;2911.5
2574.3;;2266
4008.5;;6346.4
3108.1;;2430.1
2412;;1065
1306.4;;4383.4
2051.8;;5808.3
1382.3;;3254.3
2973.2;;3939.1
1370.5;;2799.6
2593.4;;2090.4
2128.7;;7302.6
2055.9;;1884.6
1318.5;;7500.3
2658.4;;4045
1541.5;;5091.2
4290.8;;2704.7
3597.6;;3296.3
4697.6;;1226.4
3418.9;;1723.7
3464.1;;1026.1
4959.8;;3949.1
3520;;2883.6
2492.4;;4265.7
1409.2;;2885
5258.1;;3421
2401.6;;1844.4
2976.8;;3613.4
2544;;5940.4
3034.1;;1067.5
1219.3;;4235
2547.5;;2418.5
2088.1;;1016.3
1345.7;;1026.9
2998.3;;2200.8
1291.6;;2902.3
2012.7;;2123.9
2585.9;;3198.4
2194.2;;5241.2
1269;;2368.2
2231.5;;3340.8
2811.2;;3058.9
1597.7;;2442
714.9;;3008
3700.8;;4800.7
2500.7;;4650.2
3673.6;;4017.8
4021.4;;943.2
1117.5;;3587.3
3577.6;;2852.9
2628.1;;1970.5
3124.2;;3904
4517.4;;1532.8
1664.5;;2968.1
5222.8;;2836.2
3054.3;;925.9
2247.4;;6136.2
1274;;3753.9
2680;;5822.2
1185.3;;3104.9
2627.1;;4993.3
2440.1;;199.5
2309.7;;1140.4
1279.4;;3868.9
3205.3;;1267.5
2049.2;;2389.5
2207.5;;2926.1
2589.6;;1056.7
1204.8;;1507.4
1945.1;;1498.3
3328.1;;2259.3
3908.3;;1088.4
2728.2;;1959.2
1501.1;;8343.2
1168.8;;5338
1767.4;;3610.9
2765.5;;2869.7
2485;;6671.8
3262.2;;1668.6
4200.8;;3135.4
4075.1;;1146.4
2823.5;;1010.1
3070.2;;4594
3208.9;;2624.8
1650;;4326.6
2777.3;;2467.4
953.5;;4170.5
4880.7;;2398.8
2929.2;;6112.4
2576.2;;919.3
2762.4;;969.9
2812.7;;2005.6
2649.2;;2324.8
2727.3;;3196.7
1128.8;;1333.2
3012.4;;2546.8
2067.1;;8138.7
2061.6;;3466
2806;;3311.8
1078.8;;3265.1
1972.5;;1071.5
3154.2;;4934.6
4405.9;;2478.8
1485.5;;885.8
1165.7;;3792.9
1445;;3449.2
1671.2;;1845.5
2940.3;;2875.3
2587.4;;1570.1
2260;;2856.1
3186;;3461.8
1172.4;;2772
5490.8;;996.7
3545.5;;6213.1
3112.9;;531.3
3078.7;;5320.5
1529.5;;5711
2688.3;;5718.6
5279.1;;6829.6
2926.4;;2875.1
2576.7;;3660.3
3204.8;;1017.2
2825.9;;1300.3
1161.3;;2398.3
2882.7;;1266
2416.7;;2343.1
3149.5;;1447.8
2110.1;;5095.3
2067.5;;2254.5
2996;;815.7
2043.2;;1377.3
3011.6;;851.9
4776;;3760.5
1495.4;;1587.9
1056.3;;3250.6
1440.6;;6454.5
1580;;4609.2
2667;;4726.4
3361.1;;3151
3088.6;;4069.8
1181.4;;956.4
1220.7;;2664.2
3581;;2959.2
3836.8;;3128.5
3083.4;;6156.4
1532.1;;2724.9
2284.5;;3685.2
3028.9;;1059.2
5549.4;;1376.6
2370.8;;2499.2
2579.6;;5710.6
3275.8;;3194.8
3987.4;;4130.6
1178.8;;2117.7
3126.5;;1190.4
2992.3;;3456.9
2952.2;;3353.6
1827.3;;3767.2
2937.5;;2427.6
1348.1;;4148
1471.2;;943.2
4815.9;;2016.9
1585.1;;2750.7
2635.9;;3241.8
3168.2;;1537.4
2852.2;;3139
1128.8;;1091.1
1227.2;;875
3537.2;;6911.8
2203.5;;6588.6
2790.4;;3289.2
1385.4;;1112.6
1600.2;;5503.9
3050.1;;988.1
2864.4;;6923
5231.9;;2778.8
506.8;;5474.5
2704.3;;2382.3
3141.6;;1410.5
2406;;4588.9
3521.6;;2274.5
3698.8;;753.5
1189.8;;1169.4
2020.5;;1191.3
900.7;;689
2293.2;;745.8
3544.4;;3090.8
1970.6;;920.3
2934.7;;3019.1
1559.6;;2761.9
1261.1;;1058.4
4383.8;;4677.5
1581.8;;2874.7
2763.1;;2614.6
3056.1;;5159.5
2659.9;;3822.1
1095.6;;1059.2
1154.4;;5228.6
2084.4;;3464.7
3314.4;;4217.9
3834.3;;2633.6
3300.1;;1229
2070.7;;3228.2
5504.1;;3348.3
2604.7;;4434.4
2564.8;;4526.2
3070.8;;2308.7
2541.6;;2749.1
3416.8;;2980.5
3386.2;;1473.5
2150.9;;3157.5
2283.7;;5638.5
893.7;;3293.6
3173.2;;1112.2
2510.4;;905.3
2784.2;;3567.1
1414;;3186
1282.8;;6444.9
1548.3;;1031.7
4361.3;;4141.6
2967.9;;2720
3150.9;;5986.5
2794.6;;1101.5
1144.6;;2575
1091.8;;4865.1
2089.9;;4804.3
3298.9;;3698.4
3529.8;;2276.3
3102.6;;2248.3
1912.9;;4308.3
1341.2;;1292.5
2263.6;;1312.3
932.8;;1588.1
5226;;872.8
2451.2;;4179.3
2832.9;;1179.6
2811;;680.3
2671;;3161.9
2795.3;;1358.3
3175.2;;5303.2
2237.4;;4621.8
986.6;;1740.9
2293.7;;2993.6
4151.6;;2350.5
3375.2;;2801.9
1388.4;;2107.6
1384.5;;2554.4
1407.6;;1309.7
1518.6;;2812
4316.5;;2918.7
3029.2;;2625.9
3386.7;;4084.9
975.5;;1082.4
2345.4;;4148.4
2219;;5062.3
245.8;;5638.9
4577.4;;3682.9
2344.4;;2432
2923.5;;4342.1
2299.3;;1282.2
3388.9;;3465.2
1429.4;;4553.5
2745.2;;3187.9
2670.6;;3798.2
3271;;2266.4
3933.6;;2664.3
2132.3;;3100.1
961.8;;1487.8
2091.2;;3324.8
2023.3;;5605.1
3762.5;;3521.9
3571.6;;976.9
1780.3;;1127.1
1497.4;;6574.1
1329.7;;1054.7
1524.7;;6753.9
4268.2;;2837.3
985.2;;7084.2
2952.6;;5143
3564.4;;1053.8
2583.5;;2071.9
2115.6;;2385.6
4753.2;;2173.1
2429.7;;4680.3
2446.5;;920.5
3058.4;;1119.9
3287.8;;1358.2
1400.8;;4070.9
2546.6;;3110.3
2670.4;;3990.3
2237.5;;1639.6
2174.3;;2630
1348.2;;1677.7
3928.3;;2866.9
930.8;;2025.4
2226.3;;2256.2
2128.7;;2843.8
3577.5;;6238
3001.4;;3571.2
1794.4;;3848.2
1386.2;;3598.6
1307.7;;7483.8
1695.2;;3818.7
4473.7;;4751.6
987;;3747.3
2661;;6300.3
3306.6;;3611.6
2676.6;;1067.2
2044.8;;3583.1
4802.2;;2340.6
200.6;;2933.2
2308.7;;2786.3
2394.7;;969
3347.7;;3642.8
2752.1;;5633.5
3053.3;;3206.3
1300.8;;863.5
2684.1;;966.9
2277.8;;3754.8
2163.3;;1133.4
2580;;6597.6
1254.9;;5708.9
1176.8;;2537.7
2854.6;;4399.4
905.8;;5512.5
2376.1;;530.9
2107.5;;1195.4
2927.8;;3538.7
1558.1;;1859.7
2641.1;;2327.2
1905;;5008.6
1252;;1115.1
1657.6;;6290.9
997;;3201
4372.6;;4304.9
3111.4;;3768.7
3136.9;;1676.8
2540.4;;2660.2
1906.9;;1940.1
3733.7;;2719.1
3658.8;;1940.4
2387.2;;2787.5
3196.1;;6387.4
3277.7;;2399.1
2675;;4367.6
1226.4;;4677.1
2526.6;;1343.6
2402.5;;2348.1
2429.8;;3696.7
1188;;2772.1
2710.5;;2347
1158.2;;1489
3056.4;;1116.1
2167.9;;3411.1
2425;;3738
1079.7;;4583.8
1331.8;;4057.4
2884.5;;6863.1
1956.7;;1118.2
2806;;4077.4
1579.3;;2062.9
1253.6;;2852.6
1580.9;;2520.3
4192.7;;838.6
3096.9;;7011
3032.3;;1080.2
2564.1;;3271.2
2310.1;;3885.2
3813.7;;6866.8
3739.8;;1110.8
2651.6;;6324
3259.9;;4499.3
3587.9;;5389.1
2716.7;;3560.4
1181.7;;1194.8
2686.6;;1814.5
2450;;5245.7
2474;;2387.2
2942.1;;2704.6
2910.7;;1158.1
2213.6;;6195.4
2533.2;;3459.3
1161.7;;2048.4
2223.6;;3893.8
1275.8;;3929.9
1558.9;;3012
1294.1;;2649.1
1589.1;;1849.8
1885.5;;2686
4076.9;;995.4
3244.5;;3783.6
3196.1;;6262.4
2656.9;;4584.2
2108.6;;1341.8
3673.6;;975.7
2843.6;;2228.7
2970.5;;2695.9
2234.7;;3818
4320;;3478.8
1199.3;;2915.2
1161;;1418.8
3809;;1389.6
2705.8;;2297.2
2477;;3930.3
2951.5;;2858
2336.9;;2591.3
2802;;750.2
2338;;2146.7
1164;;3472.7
2603.1;;1134.4
1881.8;;3472.8
1625.1;;2498
1023.7;;1008.9
5858.9;;3289.2
1404.6;;6671.4
1914.8;;3341
2403.3;;966
2244.5;;6890.5
1652.8;;1038.4
1787.1;;4769.8
4205.6;;6193.5
3449.1;;5967.6
3391.3;;1444
2881.3;;3836.3
3458;;2192.4
3519.3;;4678.1
3266.5;;1695.5
4673.6;;1159.7
1151.9;;1160.7
1053.6;;2680
3632.8;;1138.7
2603.6;;3331.3
2607.8;;6424.3
3066.6;;1448.6
2261.9;;2031
1128.2;;5225.4
2597.6;;3793.8
2377.8;;2601.5
1160.9;;2817.9
3119.1;;1929.2
1054.2;;3752.2
1813.6;;1059.4
2311.5;;5177.5
1357.5;;6065.7
5575.6;;1266.6
2574.4;;2605
1423.5;;4205.4
2974.4;;3022.2
3307.4;;3727.4
2918;;1326
4344.1;;2209.6
3167.9;;1239.1
1278.4;;2966.5
1602.1;;2802
4018.6;;2438.9
2668.5;;3982
1645.4;;1180.1
2758.3;;2431.9
4374.7;;7427.4
1125;;3561.9
2995.9;;2896.1
2282;;985.7
1146.6;;7291.9
2681.7;;2865.2
1505.9;;1155.3
1327.9;;4713.1
1145.8;;6180.7
1766.8;;6357.7
1351.5;;1659.9
2456.1;;3855.8
2620.1;;2147
2473.5;;1168.1
5353.6;;4584.5
1350.6;;2101
2009.9;;1316.3
1898;;7594.1
1549.1;;3108.2
2871.7;;1599
4390.5;;1539.8
3469.3;;1916.3
3179.7;;3733.1
4519.5;;5193.5
1336.6;;2655.7
1246.2;;2847.6
1160.9;;2373.9
969.5;;1411.6
3661.1;;5421.3
2678.4;;5890.6
4166.8;;2167.2
1725.7;;4154.3
2717.4;;221.4
1116.4;;4808.8
1169.3;;7340.9
2602.8;;2321.1
2449.9;;1329.7
1155.3;;3292.1
2797.7;;1203.2
1381.5;;3180.9
1319.3;;2971.3
1226.4;;891.8
1184.1;;4127.5
2458.4;;2197.5
2450.7;;3930.3
2580.7;;3468.8
5506.1;;2408.6
1344.4;;6765.8
1940.7;;3623.3
2156.3;;7631.1
1649.4;;3798.4
2670.5;;2818.1
1259.9;;4702.7
1877.3;;1073.4
2706.5;;7133.4
3745.3;;6007.9
3730.5;;1638.5
2103.6;;2246.4
3113.9;;1294.9
2953.4;;5796
3345.4;;7593.5
1319.9;;3287.6
2780.3;;1789.8
868.2;;964.7
3382.8;;1946.6
4122;;1667.3
1849.8;;1915.5
2792;;6042.5
2693.3;;2651
1027.8;;3922.4
2587.8;;1877.9
3165;;3237.5
1408;;2306.2
1397;;1727.1
2489.3;;4739.9
3123.3;;5992.7
2558.1;;2260.9
1407.7;;4179.8
5486.1;;4884
2244.4;;2731
1770.1;;2604.2
3607.1;;2300.5
3232.4;;5514.7
1945.4;;7181.5
2474.9;;1175.7
2116.6;;3238.2
2975.2;;3406.7
2934.8;;2891.6
1160;;934.4
3510.7;;3979
2317.5;;2198.4
2920.6;;2467.8
2645.6;;2093.4
3155.7;;3900.5
971.9;;3693.4
4148;;4505.9
2307.3;;3849.6
991.4;;2683.6
1446.8;;1546
2590.5;;1672
1063.1;;395.6
2909;;3748.4
1385.2;;2726
2463.1;;6451.5
4213.7;;1115.9
1342.8;;5578.4
5583.4;;1890.9
2225.6;;1966.7
1699.5;;922.3
3657.3;;6042.9
3806.4;;8581.7
1935.2;;3330.2
817.3;;1025.4
3143.2;;1938.3
2244.6;;1867.7
672.9;;3421.6
2278.5;;1603.6
2113.6;;5471.5
3092.9;;1929.1
3224.4;;2402.9
1239.3;;3222.3
2793.2;;1140.4
2678.3;;1361
2355.7;;4653.4
3100.7;;2301.9
2824.3;;6300.8
945.9;;861
2593.7;;4252.2
2500.4;;3088.6
963.2;;3662
2442.6;;2636.1
3091;;4106.5
2418.7;;2348.2
1351.6;;5463.1
4142.6;;7514
1670.1;;3325.6
2137.7;;2910.3
5493.5;;974.4
1681;;4004.6
3253.2;;2448.5
1634.6;;1361.9
3883.4;;3761.1
1987.3;;3818.2
4601.8;;2119.7
2379.7;;3685.9
1944.4;;3948.3
3707.8;;3084.1
2286.8;;1889.9
1032.8;;1510.7
1810.5;;2854.2
3358.6;;636.5
3088.4;;1542.2
958.8;;6336.2
2568.9;;2254.4
2414.5;;5522.4
926.8;;1223.1
2404;;955
3348;;7796.8
2208.3;;1992.3
3811.3;;7099.5
2036.7;;5088.4
1592.9;;1806.8
7085.6;;3520.7
2890.1;;1622.8
1526.3;;1713.5
1983;;1869
866.5;;2078.1
3009.7;;4341.5
2893.1;;5564.3
2449.9;;1147.3
1944.6;;1457.7
1917;;6023.7
3792.9;;2622.2
2060.2;;5096.5
2176.5;;4224.6
1025;;2781.8
2251.8;;3665.1
3086.1;;5207.7
3656.7;;2455.9
928.8;;3076.1
2739.1;;3436.5
2277.7;;8209.1
3096.2;;8568.9
2487;;892.9
2265.6;;2408.5
3778;;873.3
1946.9;;3724.5
1591;;3694.8
7513.4;;4214.2
1474.9;;2015
2908.9;;1208.3
874.2;;998.6
1937.2;;4055.8
2399.4;;3813.7
3504.9;;2063.8
2482.1;;1626.9
2025.1;;3420.2
1792.1;;4807.1
3713.3;;3082.4
2149.6;;576.4
2046.1;;2130.1
1763.1;;1197.5
2430.7;;3473.2
1072.1;;5164.5
3836.3;;1275.7
2520.3;;7163.3
865.4;;9336.2
3739.6;;1561.1
1306.4;;3003.8
1725.4;;2705.8
3074.6;;1831.4
1951.6;;1287.6
2273;;1595.1
1367.9;;4819.7
3785.8;;1468.3
1989.9;;614.5
1554.3;;5197.3
1605.1;;1175.4
6857.6;;1427.6
2762.4;;7081
1947;;3301.9
828.6;;627.8
2427.8;;4406.3
2514.1;;4525.4
2878;;2333.3
2078.6;;1216.5
2482.7;;3026.8
1743.9;;5686.4
3565;;596.6
2103.4;;3949.4
2044.3;;2444.6
1612.4;;3801.5
2413.9;;9428.6
971.8;;920.1
1891.2;;7583.6
2589.7;;842.7
2275.6;;5106.6
2805.9;;3727.3
2383.5;;3336.7
1642.3;;1238
2958.9;;998.5
1935.7;;3794.6
2560;;3751.1
3950.6;;6466.4
1376.7;;3647.1
2076.5;;929.1
1427.9;;1410.6
1758.3;;3700.8
2771.9;;576
7617.4;;747.8
1911.9;;595
777.6;;2537
2366.4;;3514.4
2432;;6000.3
2243.5;;988.3
2414.8;;2806.5
1835.4;;2688.3
3773.2;;1942.5
2142.9;;2971.9
2055.9;;2171.2
925.6;;1708.7
2160.5;;2921.1
2400.6;;1829.5
2679.6;;2582.6
2285;;5021.2
3413.3;;1328.3
2095.9;;1617.7
2860.1;;993.8
1434.9;;1493.3
2772.3;;5304.1
882.2;;1150
3336.9;;1401.9
2131.9;;6756.6
1368;;3021.7
2500.4;;6444.4
1649.4;;4323.9
3102;;2776
7040.6;;2772
1798.2;;1222.1
1950.8;;3913.9
2385.6;;2656.9
2094;;3978.6
712;;8389.3
1939.3;;830.6
2185.6;;4210.2
2529;;4113.9
3658.5;;9069.5
2135.4;;3610.9
2117.5;;997
1484.3;;2124.4
2559.4;;2808.3
1347.6;;1201.5
2653.9;;4077.1
2271.1;;805.7
3303.7;;1557.6
2718.3;;1000.8
2204.7;;2628
1199.4;;2933.8
840.4;;5753.7
3261.5;;1708.7
2119.3;;502.5
1404.7;;1421.1
2480.8;;3525.9
1669.5;;2775.1
3341.2;;2298
6242;;6262
1744.5;;3303.2
2356.9;;2827.9
2033.2;;598.4
1977.4;;2844.5
3277;;7555.9
1934.1;;1855.9
2596;;4346.3
2386.3;;3130.9
2239.4;;3277
3273.4;;1356.1
1770.9;;184.8
2253.8;;1904.4
2075.3;;801.4
1466.7;;3988.2
2726.1;;1695.1
1327.3;;1366.7
2624.3;;5133.8
2288.8;;1465.8
3442.4;;2631.9
2348.2;;1416.1
2756.5;;7284.8
2706.2;;3116.2
1207.9;;6253.3
2277.1;;2486.7
1298.4;;4330.2
2115.1;;1229.6
1397.6;;4316.8
2781.7;;5678.5
7602.7;;2607.2
1746.4;;4123.3
2604.6;;901.5
1342.9;;4371.5
2019.6;;8647.5
2829.1;;6036.4
1912;;927.4
2557.8;;950.1
2748.5;;8606.6
2093.5;;4548
3136.9;;1030.1
2176.6;;2664.8
2567.3;;2086.9
2006.2;;1488.1
1405.6;;1525.9
3123.9;;6590.8
2592;;2547.1
2273.6;;2983.6
3689.4;;1779.2
2382.6;;615
2779.3;;5825.2
3018.7;;1506.5
1335.7;;2712.9
2337.4;;4824.5
1247;;645
2637.6;;6597.9
836.1;;2916
1615.3;;7180.8
1404;;3299.6
2528.8;;2621.6
7558;;691.7
1554;;9453.7
1344.7;;1793
2104.3;;382.9
1846.2;;3443.1
2866.7;;4338.3
645.9;;579.5
2504.7;;4268.1
3125.5;;1496
1925.7;;643.5
4385.6;;1014.2
1935.5;;1816
2738.3;;3175.6
1513.5;;1614.2
3219.3;;819.9
2623.7;;1075.4
2243.4;;1682.6
2955.2;;1434.6
2262.4;;5199.5
2430;;1543
3170.4;;2871.1
2664.1;;1436.2
1358.1;;6074.8
2368.8;;3338.2
